task_name,pct
Develop promotions for current programs and specials.,0.02
"Collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",0.02
"Create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",0.02
Pray and promote spirituality.,0.02
"Research and analyze laws, regulations, policies, and precedent decisions to prepare for hearings and to determine conclusions.",0.02
Help customers find the location of products.,0.02
Implement or test design solutions.,0.03
"Provide advice and consultation on economic relationships to businesses, public and private agencies, and other employers.",0.03
"Complete reports related to project status, progress, or other work details, using computer software.",0.03
"Develop and maintain computerized record management systems to store and process data, such as personnel activities and information, and to produce reports.",0.03
"Process and prepare memos, correspondence, travel vouchers, or other documents.",0.03
"Advise clients or community groups on issues related to social or intellectual development, such as education, childcare, or problem solving.",0.03
Analyze financial activities of establishments or departments and provide input into budget planning and preparation processes.,0.03
Prepare and deliver technical presentations that explain products or services to customers and prospective customers.,0.03
"File data and related information, and maintain and update databases.",0.03
Investigate equipment failures or difficulties to diagnose faulty operation and recommend remedial actions.,0.03
Recommend methods to increase lifestyle physical activity.,0.03
"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",0.03
"Answer simple questions about clients' businesses, using reference files.",0.03
Facilitate organizational development and change.,0.03
"Develop teaching aids, such as instructional software, multimedia visual aids, or study materials.",0.03
Confer with customers to determine how to tailor materials to their needs.,0.03
Develop an understanding of customers' needs and take actions to ensure that such needs are met.,0.04
"Prepare, proofread, or process legal documents, such as summonses, subpoenas, complaints, appeals, motions, or pretrial agreements.",0.04
Establish objectives and evaluative or operational criteria for units managed.,0.0
Verify key numbers and time codes on materials.,0.0
Explain to customers how specific types of advertising will help promote their products or services in the most effective way possible.,0.0
Explain survey objectives and procedures to interviewees and interpret survey questions to help interviewees' comprehension.,0.0
"Adapt translations to students' cognitive and grade levels, collaborating with educational team members as necessary.",0.0
"Interpret test results, compare them to established specifications and control limits, and make recommendations on appropriateness of data for release.",0.0
"Consult with and advise physicians, educators, researchers, and others regarding medical applications of physics, biology, and chemistry.",0.0
"Plan or adjust routes based on changing conditions, using computer equipment, global positioning systems (GPS) equipment, or other navigation devices, to minimize fuel consumption and carbon emissions.",0.0
Assign lessons and correct homework.,0.0
Provide allergy or immunology consultation or education to physicians or other health care providers.,0.0
Check dimensions of materials to be used and assign numbers to the materials.,0.0
Monitor or track project milestones and deliverables.,0.0
"Schedule use of facilities or catering services for events such as banquets or receptions, and negotiate details of arrangements with clients.",0.0
Develop conceptual designs of security systems.,0.0
"Develop set designs, based on evaluation of scripts, budgets, research information, and available locations.",0.0
"Enter or retrieve information from structural databases, protein sequence motif databases, mutation databases, genomic databases or gene expression databases.",0.0
Analyze the financial impacts of sustainable manufacturing processes or sustainable product manufacturing.,0.0
"Calculate, prepare, and issue bills, invoices, account statements, and other financial statements according to established procedures.",0.0
Plan and modify product configurations to meet customer needs.,0.0
"Develop treatment plan to meet needs of patient, based on needs assessment, patient interests, and objectives of therapy.",0.0
"Correspond with customers and confer with coworkers to answer inquiries, discuss market fluctuations, or resolve account problems.",0.0
"Analyze and interpret geological, geochemical, or geophysical information from sources, such as survey data, well logs, bore holes, or aerial photos.",0.0
Prepare detailed budgets and financial reports for properties.,0.0
Inform company employees or other interested parties of environmental issues.,0.0
"Plan or conduct market or public opinion research to test products or determine potential for product success, communicating results to client or management.",0.0
Establish new computer accounts.,0.0
"Document test plans, testing procedures, or test results.",0.0
Develop strategies to encourage new or increased contributions.,0.0
"Compute customer's installation or production costs and estimate savings from new services, products, or equipment.",0.0
"Design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",0.0
"Evaluate and grade students' class work, laboratory work, projects, assignments, and papers.",0.0
Participate in decisions about whether cases should go before courts and which court should hear them.,0.0
"Coordinate, monitor, or revise complaint procedures to ensure timely processing and review of complaints.",0.0
"Transcribe musical compositions and melodic lines to adapt them to a particular group, or to create a particular musical style.",0.0
Compile and analyze molecular or cellular experimental data and adjust experimental designs as necessary.,0.0
Develop marketing strategies to compete with other individuals or companies who sell insurance.,0.0
"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",0.0
Set goals and deadlines for the department.,0.0
"Prepare works in appropriate format for publication, and send them to publishers or producers.",0.0
"Solicit, obtain, and integrate feedback from design and technical staff into original game design.",0.0
"Prepare production documents, such as standard operating procedures, manufacturing batch records, inventory reports, or productivity reports.",0.0
"Provide training direction, encouragement, motivation, and nutritional advice to prepare athletes for games, competitive events, or tours.",0.0
Design patient education programs that include information required to make informed health care and treatment decisions.,0.0
Set up employee work schedules.,0.0
"Quote prices, credit terms, contract terms, or fulfillment dates for services.",0.0
"Write articles, white papers, or reports to share research findings and educate others.",0.0
"Write reports or complete forms to document assessments, training, progress, or follow-up outcomes.",0.0
Analyze statistical data and reports to identify and determine causes of personnel problems and develop recommendations for improvement of organization's personnel policies and practices.,0.0
"Interpret transportation or tariff regulations, shipping orders, safety regulations, or company policies and procedures for workers.",0.0
Establish production or quality control standards.,0.0
"Maintain records pertaining to inventory, personnel, orders, supplies, or machine maintenance.",0.0
Verify accuracy of transcripts by checking copies against original records of proceedings and accuracy of rulings by checking with judges.,0.0
"Assist drafters in developing the structural design of products, using drafting tools or computer-assisted drafting equipment or software.",0.0
Record and edit the minutes of meetings and distribute to appropriate officials or staff members.,0.0
"Prepare documents, such as invoices or warranties.",0.0
Maintain customer records using automated systems.,0.0
"Provide genetic counseling in specified areas of clinical genetics, such as obstetrics, pediatrics, oncology and neurology.",0.0
"Determine formats, approaches, content, levels, and mediums to effectively meet objectives within budgetary constraints, using research, knowledge, and training.",0.04
Develop or implement marketing strategies.,0.04
"Review work done by others to check for correct spelling and grammar, ensure that company format policies are followed, and recommend revisions.",0.04
"Analyze areas of potential risk to the assets, earning capacity, or success of organizations.",0.04
"Draw conclusions or make predictions, based on data summaries or statistical analyses.",0.04
"Compose letters in reply to correspondence concerning such items as requests for merchandise, damage claims, credit information requests, delinquent accounts, incorrect billing, or unsatisfactory service.",0.04
Design and create special programs for tasks such as statistical analysis and data entry and cleaning.,0.04
"Perform detailed calculations to compute and establish manufacturing, construction, or installation standards or specifications.",0.0
"Gather information and develop perspectives about news subjects through research, interviews, observation, and experience.",0.0
Maintain production records.,0.0
Plan or direct research studies related to life sciences.,0.0
Recommend methods to reduce potential financial fraud losses.,0.0
Provide assistance to internal or external auditors in compliance reviews.,0.0
"Design, develop, and implement computer applications for use in mining operations such as mine design, modeling, or mapping or for monitoring mine conditions.",0.0
Monitor functioning of equipment to ensure system operates in conformance with specifications.,0.0
Determine and set product prices.,0.0
"Compress, digitize, duplicate, and store audio and video data.",0.0
"Participate in new product planning or market research, including studying the potential need for new products.",0.0
Plan and establish sequence of operations to fabricate and assemble parts or products and to promote efficient utilization.,0.0
"Prepare and deliver news, sports, or weather reports, gathering and rewriting material so that it will convey required information and fit specific time slots.",0.0
"Monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",0.04
"Recommend procedures, equipment, or software upgrades to increase data accessibility or ease of use.",0.04
"Consult with customers or other departments on project status, proposals, or technical issues, such as software system design or maintenance.",0.04
"Transcribe data to worksheets, and enter data into computer for use in preparing documents and adjusting accounts.",0.04
"Prepare conference or event materials, such as flyers or invitations.",0.04
"Develop a maintainable code base using object-oriented design principles, practices, or patterns.",0.04
Recommend materials for reliable performance in various environments.,0.0
Prepare periodic accounting statements for clients.,0.0
"Develop conceptual, logical, or physical network designs.",0.0
Quantify energy consumption to establish baselines for energy use or need.,0.0
"Compile information about new accounts, enter account information into computers, and file related forms or other documents.",0.0
Gather information on patients' illnesses and medical history to guide the choice of diagnostic procedures for therapy.,0.0
Evaluate fitness and wellness programs to determine their effectiveness.,0.0
"Observe and influence patients' behavior, communicating and interacting with them and teaching, counseling, or befriending them.",0.0
Confer with department supervisors or other personnel to assess progress and discuss needed changes.,0.0
Review plans and confer with research or support staff to develop new products or processes.,0.0
Study scripts to become familiar with production concepts and requirements.,0.0
Investigate illegal or suspicious activities.,0.0
Establish system operating or training requirements to ensure optimized human-machine interfaces.,0.0
Develop specialized computer software routines to customize and integrate image analysis.,0.01
"Prepare reports of activities, evaluations, recommendations, or decisions.",0.01
"Interpret and analyze policies, public issues, legislation, or the operations of governments, businesses, and organizations.",0.01
"Confer with clients to restructure debt, refinance debt, or raise new debt.",0.01
Review legal publications and perform database searches to identify laws and court decisions relevant to pending cases.,0.01
"Prepare research results for publication in form of journals, books, manuals, and film.",0.01
Enter into record-keeping systems appropriate data needed to create new title records or to update existing ones.,0.01
Prepare graphic representations or drawings of proposed plans or designs.,0.01
Review reports of securities transactions or price lists to analyze market conditions.,0.01
"Design, plan, organize, or direct orientation and training programs for employees or customers.",0.01
Research and identify potential customers for products or services.,0.01
"Advise management on organizing, preparing, or implementing recruiting or retention programs.",0.01
Advise patients about therapeutic exercise and nutritional medicine regimens.,0.01
"Instruct students individually and in groups, using teaching methods such as lectures, discussions, and demonstrations.",0.01
Develop and implement treatment plans based on clinical experience and knowledge.,0.01
"Transmit information or documents to customers, using computer, mail, or facsimile machine.",0.01
"Research various topics, including site history, environmental conditions, and clients' skills and abilities to plan appropriate expeditions, instruction, and commentary.",0.01
"Advise managers on organizational policy matters, such as equal employment opportunity and sexual harassment, and recommend needed changes.",0.01
"Identify security system weaknesses, using penetration tests.",0.01
"Define data requirements, and gather and validate information, applying judgment and statistical tests.",0.01
"Estimate or quote prices, credit or contract terms, warranties, and delivery dates.",0.01
"Advise project teams on subjects such as premarket regulatory requirements, export and labeling requirements, or clinical study compliance issues.",0.01
"Develop and interpret organizational goals, policies, and procedures.",0.01
"Compute reporting metrics, such as on-time delivery rates, order fulfillment rates, or inventory turns.",0.01
"Design customer interface of online storefront, using web programming or e-commerce software.",0.01
"Perform computer programming, data analysis, or software development for Geographic Information Systems (GIS) applications, including the maintenance of existing systems or research and development for future enhancements.",0.01
Review manuscripts for publication in professional journals.,0.01
"Collect, analyze, and interpret data, such as election results and public opinion surveys, reporting on findings, recommendations, and conclusions.",0.01
"Create billing documents, shipping labels, credit memorandums, or credit forms.",0.01
Recommend actions in fraud cases.,0.01
"Advise managers and employees on state and federal employment regulations, collective agreements, benefit and compensation policies, personnel procedures, and classification programs.",0.01
Prepare detailed storyboards showing sequence and timing of story development for television production.,0.01
"Prepare, examine, or analyze accounting records, financial statements, or other financial reports to assess accuracy, completeness, and conformance to reporting and procedural standards.",0.01
Support the development of training materials and technical manuals.,0.01
Prepare or present technical or project status reports.,0.01
"Compute estimates and actual costs of factors such as materials, labor, or outside contractors.",0.01
Perform crisis interventions with clients.,0.01
Write sales outlines for use by staff.,0.01
"Provide direct service and support to individuals or clients, such as handling a referral for child advocacy issues, conducting a needs evaluation, or resolving complaints.",0.01
Add new material to file records or create new records as necessary.,0.01
"Prepare materials for laboratory activities and course materials, such as syllabi, homework assignments, and handouts.",0.01
Grade students' assignments and exams.,0.01
"Monitor and analyze sales records, trends, or economic conditions to anticipate consumer buying patterns, company sales, and needed inventory.",0.01
"Calculate costs of materials, overhead, and other expenses, based on estimates, quotations and price lists.",0.01
"Compile, copy, sort, and file records of office activities, business transactions, and other activities.",0.01
Keep detailed logs of all work-related activities.,0.01
"Evaluate subcontractors or subcontractor bids for quality, cost, and reliability.",0.01
Identify and analyze industry or geographic trends with business strategy implications.,0.01
"Review civil design, engineering, or construction technical documentation to ensure compliance with applicable government or industrial codes, standards, requirements, or regulations.",0.01
"Research and evaluate suppliers, based on price, quality, selection, service, support, availability, reliability, production and distribution capabilities, and the supplier's reputation and history.",0.01
Develop marketing campaigns to promote a healthy lifestyle or participation in fitness or wellness programs.,0.01
"Refer clients to other specialists, institutions, or support services as necessary.",0.01
Develop work or security procedures.,0.01
"Counsel patients or others on the background of neurological disorders including risk factors, or genetic or environmental concerns.",0.01
"Instruct and counsel patients about prescribed therapeutic regimens, normal growth and development, family planning, emotional problems of daily living, and health maintenance.",0.01
"Report project status, such as budget, resources, technical issues, or customer satisfaction, to managers.",0.01
"Identify, classify, and study structure, behavior, ecology, physiology, nutrition, culture, and distribution of plant and animal species.",0.01
Schedule appointments and maintain and update appointment calendars.,0.01
"Develop the technical portions of legal documents, administrative orders, or consent decrees.",0.01
"Advise clients or community groups on issues related to diagnostic screenings, such as breast cancer screening, pap smears, glaucoma tests, or diabetes screenings.",0.01
"Formulate mathematical models or other methods of computer analysis to develop, evaluate, or modify design, according to customer engineering requirements.",0.01
Answer applicants' questions about benefits and claim procedures.,0.01
Record operational or production data on specified forms.,0.01
"Talk to children's parents or guardians about problematic behaviors, emotional or developmental problems, or related issues.",0.01
Analyze clinical data using appropriate statistical tools.,0.01
"Calculate figures, such as required amounts of labor or materials, manufacturing costs, or wages, using pricing schedules, adding machines, calculators, or computers.",0.01
"Perform cost-benefit analyses to compare operating programs, review financial requests, or explore alternative financing methods.",0.01
"Incorporate technical considerations into Web site design plans, such as budgets, equipment, performance requirements, or legal issues including accessibility and privacy.",0.01
"Develop or install software, such as firewalls and data encryption programs, to protect sensitive information.",0.01
Review quality documentation necessary for regulatory submissions and inspections.,0.01
Answer questions regarding the store and its merchandise.,0.01
"Read inventory records, customer orders, or shipping schedules to determine required activities.",0.01
"Provide advice on transportation options, types of carriers, or shipping routes.",0.01
Discuss illnesses and treatments with patients and family members.,0.01
Analyze and report computer network security breaches or attempted breaches.,0.01
Advise clients on how they could be helped by counseling.,0.01
"Analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",0.01
"Search for specific sets of stored, typed characters to make changes.",0.01
Develop or implement data analysis algorithms.,0.01
Assist individuals in filling out applications or questionnaires.,0.01
"Identify factors that may affect patient management, such as age, gender, barriers to communication, and underlying disease.",0.01
"Plan, schedule, or coordinate project activities to meet deadlines.",0.01
"Review published materials and recommend revisions or changes in scope, format, content, and methods of reproduction and binding.",0.01
"Perform general administrative tasks, such as taking attendance, editing internal paperwork, and making phone calls.",0.02
"Answer questions or provide advice to the public regarding licensing policies, procedures, or regulations.",0.02
"Prepare documents and correspondence, such as damage claims, credit and billing inquiries, invoices, and service complaints.",0.02
"Prepare operating and maintenance manuals, studies, or reports.",0.02
Keep records of client needs and preferences and the services provided.,0.02
Develop or maintain online help documentation.,0.02
"Analyze competitive market strategies through analysis of related product, market, or share trends.",0.02
"Communicate with customers and vendors to exchange information regarding products, materials, and services.",0.02
"Identify and develop commercial or technical specifications, such as usability, pricing, checkout, or data security, to promote transactional internet-enabled commerce functionality.",0.02
"Plan menus that are varied, nutritionally balanced, and appetizing, taking advantage of foods in season and local availability.",0.02
"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",0.02
"Compile, sort, and verify the accuracy of data before it is entered.",0.02
"Provide consultation to parents, teachers, administrators, and others on topics such as learning styles and behavior modification techniques.",0.02
Provide technical expertise or support related to manufacturing.,0.02
"Prepare reports, deliver presentations, or participate in program review activities to communicate engineering results or recommendations.",0.02
"Review financial statements, sales or activity reports, or other performance data to identify opportunities for cost reductions or service improvements.",0.02
"Prepare electronic commerce designs or prototypes, such as storyboards, mock-ups, or other content, using graphics design software.",0.02
"Develop recipes and menus to address special nutrition needs, such as low glycemic, low histamine, or gluten- or allergen-free.",0.02
"Recommend special diets to improve athletes' health, increase their stamina, or alter their weight.",0.02
"Compute dimensions, areas, volumes, and weights.",0.02
Gather and organize information on problems or procedures.,0.02
Provide customer service by greeting and assisting customers and responding to customer inquiries and complaints.,0.02
"Write columns, editorials, commentaries, or reviews that interpret events or offer opinions.",0.02
Maintain scheduling and event calendars.,0.02
"Counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",0.02
Create drink recipes.,0.02
"Analyze, interpret, or disseminate system performance data.",0.02
Provide education or counseling to individuals and families.,0.03
Counsel workers about job and career-related issues.,0.03
Identify training and development needs.,0.03
Write new scripts for broadcasts.,0.03
Write computer programs or scripts to be used in querying databases.,0.03
"Counsel individuals, groups, families, or communities regarding issues including mental health, poverty, unemployment, substance abuse, physical abuse, rehabilitation, social adjustment, child care, or medical care.",0.03
Advise clients about the materials being used for finished products.,0.03
"Provide technical advice to industrial or managerial personnel regarding design, construction, program modifications, or structural repairs.",0.03
"Analyze, manipulate, or process large sets of data using statistical software.",0.03
"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",0.03
Recommend the use of vitamin and mineral supplements to enhance the health of patients and children.,0.03
"Prepare documentation or presentations, including charts, photos, or graphs.",0.03
"Compile, transcribe, and distribute minutes of meetings.",0.03
"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",0.03
"Perform routine system administrative functions, such as troubleshooting, back-ups, or upgrades.",0.03
"Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.",0.04
"Develop plans or materials to communicate organizational activities that are beneficial to the environment, public safety, or other important social issues.",0.04
Provide technical support to junior staff or clients.,0.04
"Evaluate feasibility of design ideas, based on factors such as appearance, safety, function, serviceability, budget, production costs/methods, and market characteristics.",0.04
Respond to customer inquiries or complaints.,0.04
"Analyze internal processes and recommend and implement procedural or policy changes to improve operations, such as supply changes or the disposal of records.",0.04
Monitor financial market trends to ensure that client plans are responsive.,0.04
Prepare written documents to establish contracts with or communicate financial recommendations to clients.,0.04
"Troubleshoot equipment, electrical components, hydraulics, or other mechanical systems.",0.04
"Study and interpret religious laws, doctrines, or traditions.",0.04
"Prepare course materials, such as syllabi, homework assignments, or handouts.",0.04
Review papers for colleagues and scientific journals.,0.04
Participate in internal or external audits.,0.0
"Select local, state, national, and international news items received from wire services, based on assessment of items' significance and interest value.",0.0
"Prepare reports in graphical or tabular form, summarizing field productivity or profitability.",0.0
Determine whether objects need repair and choose the safest and most effective method of repair.,0.0
Learn about competitors' products or consumers' interests or concerns to answer questions or provide more complete information.,0.0
"Provide educational programs on topics such as classroom management, teaching strategies, or parenting skills.",0.0
"Diagnose illnesses, using examinations, tests, and reports.",0.0
Evaluate or recommend software for testing or bug tracking.,0.0
"Listen to and resolve customer complaints regarding services, products, or personnel.",0.0
"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",0.0
"Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products.",0.0
Measure distances from landmarks to identify exact installation sites for equipment.,0.0
"Monitor market conditions, product innovations, and competitors' products, prices, and sales.",0.0
"Plan and supervise experiential learning activities, such as class projects, field trips, or demonstrations.",0.0
Encrypt data transmissions and erect firewalls to conceal confidential information as it is being transmitted and to keep out tainted digital transfers.,0.0
"Organize and supervise games or other recreational activities to promote physical, mental, or social development.",0.0
Compare suppliers' bills with bids and purchase orders to verify accuracy.,0.0
"Maintain archive of images, photos, or previous work products.",0.0
Provide clerical support to other departments.,0.0
Check specifications of materials loaded or unloaded against information contained in work orders.,0.0
Verify that software technology is in place to adequately provide oversight and monitoring in all required areas.,0.0
Examine legal data to determine advisability of defending or prosecuting lawsuit.,0.0
Educate patients about maintenance and promotion of healthy vision.,0.0
Prepare obituaries for newspapers.,0.0
"Greet passengers, provide information, and answer questions concerning fares, schedules, transfers, and routings.",0.0
"Determine campaign strategies for media advertising, positions on issues, and public appearances.",0.0
Review orders to determine product types and quantities required to meet demand.,0.0
Analyze employment-related data and prepare required reports.,0.0
Coordinate activities with other supervisory personnel or with other work units or departments.,0.0
"Interpret and explain policies, rules, regulations, or laws to organizations, government or corporate officials, or individuals.",0.0
"Advise management on short-term and long-term financial objectives, policies, and actions.",0.04
Choose settings and locations for films and determine how scenes will be shot in these settings.,0.04
Plan or implement improvements to internal or external systems or processes.,0.04
"Locate and deliver information or data as requested by customers, such as contractors, government entities, and members of the public.",0.04
"Assemble sets of assumptions, and explore the consequences of each set.",0.04
"Advise clients on housing matters, such as housing rental, homeownership, mortgage delinquency, or foreclosure prevention.",0.04
"Recommend mark-up rates, mark-down rates, or merchandise selling prices.",0.04
"Prepare reports, exhibits, and other supporting schedules that detail an institution's safety and soundness, compliance with laws and regulations, and recommended solutions to questionable financial conditions.",0.0
"Merge scanned images or build photo mosaics of large areas, using image processing software.",0.0
Interpret indicators to ascertain the overall health of an environment.,0.0
"Assess or propose sustainability initiatives, considering factors such as cost effectiveness, technical feasibility, and acceptance.",0.0
Identify or develop business rules or standard operating procedures to streamline operating processes.,0.0
Check dimensions of materials to be used and assign numbers to lists of materials.,0.0
"Determine voices, instruments, harmonic structures, rhythms, tempos, and tone balances required to achieve the effects desired in a musical composition.",0.0
"Assess blockchain threats, such as untested code and unprotected keys.",0.0
Research legal issues and write opinions on the issues.,0.0
Maintain records related to sales.,0.0
Design or use assessments to monitor student learning outcomes.,0.01
"Maintain records of daily data communication transactions, problems and remedial actions taken, or installation activities.",0.01
"Collect and analyze Web metrics, such as visits, time on site, page views per visit, transaction volume and revenue, traffic mix, click-through rates, conversion rates, cost per acquisition, or cost per click.",0.01
"Process large amounts of data for statistical modeling and graphic analysis, using computers.",0.01
Provide statistical modeling advice to other departments.,0.01
Check source data to verify completeness and accuracy.,0.01
Read documents on pleadings and motions to ascertain facts and issues.,0.01
"Check figures, postings, and documents for correct entry, mathematical accuracy, and proper codes.",0.01
"Develop customer documentation, such as performance specifications, training manuals, or operating instructions.",0.01
"Analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",0.01
Develop prospect lists.,0.01
Compile data from records to prepare periodic reports.,0.01
Devise scenario analyses reflecting possible severe market events.,0.01
Prepare reports on operations and system productivity or efficiency.,0.01
"Evaluate instructor performance and the effectiveness of training programs, providing recommendations for improvement.",0.01
"Formulate sampling procedures and designs and develop forms and instructions for recording, evaluating, and reporting quality and reliability data.",0.01
Advise corporations on issues involving corporate image projects or problems.,0.01
"Explain recommendations, policies, procedures, requirements, or other related information to residents or building owners.",0.01
Oversee the daily performance of computer systems.,0.01
"Review instructional content, methods, and student evaluations to assess strengths and weaknesses, and to develop recommendations for course revision, development, or elimination.",0.01
"Design databases to support business applications, ensuring system scalability, security, performance, and reliability.",0.01
"Prepare or assist in the preparation of applications for environmental, building, or other required permits.",0.01
"Prepare information regarding design, structure specifications, materials, color, equipment, estimated costs, or construction time.",0.01
"Determine root causes of failures or recommend changes in designs, tolerances, or processing methods, using statistical procedures.",0.01
"Develop client treatment plans based on research, clinical experience, and client histories.",0.01
"Perform ongoing hardware and software maintenance operations, including installing or upgrading hardware or software.",0.01
Compose songs or create vocal arrangements.,0.01
"Develop and test experimental designs, sampling techniques, and analytical methods.",0.01
Manage and maintain executives' schedules.,0.01
"Implement business rules via stored procedures, middleware, or other technologies.",0.01
Interpret diagnostic test results to make appropriate differential diagnoses.,0.01
"Prepare promotional plans, sales literature, media kits, and sales contracts, using computer.",0.01
Promote an understanding of child development and its relationship to learning and behavior.,0.01
"Perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",0.01
"Perform clerical duties, such as filing, typing, operating switchboards, or routing mail and messages.",0.01
"Debit, credit, and total accounts on computer spreadsheets and databases, using specialized accounting software.",0.01
Program computerized graphic effects.,0.01
Recommend changes to company procedures in response to changes in regulations or standards.,0.01
Identify quality problems and recommend solutions.,0.01
"Evaluate training materials prepared by instructors, such as outlines, text, or handouts.",0.01
"Teach students study skills, note-taking skills, and test-taking strategies.",0.01
Plan layouts of structural architectural projects.,0.01
"Invent names for products and write the slogans that appear on packaging, brochures and other promotional material.",0.01
"Provide, or refer patients to other providers for, education or counseling on topics such as genetic testing, newborn care, contraception, or breastfeeding.",0.01
"Identify or monitor current and potential customers, using business intelligence tools.",0.01
Configure security settings or access permissions for groups or individuals.,0.01
"Advise students on internships, prospective employers, and job placement services.",0.01
"Read and analyze incoming memos, submissions, and reports to determine their significance and plan their distribution.",0.01
Demonstrate how to clean and care for skin properly and recommend skin-care regimens.,0.01
"Use computers for various applications, such as database management or word processing.",0.01
Resolve customer complaints.,0.01
"Confer with company officials to develop methods and procedures to increase sales, expand markets, and promote business.",0.01
Evaluate marketing or sales alternatives for products.,0.01
"Compute wages and deductions, and enter data into computers.",0.01
"Perform various administrative tasks, such as typing documents or answering telephone calls.",0.01
Establish and maintain relationships with individual or business customers or provide assistance with problems these customers may encounter.,0.01
"Advise clients or community groups on issues related to sanitation or hygiene, such as flossing or hand washing.",0.01
"Present investment information, such as product risks, fees, or fund performance statistics.",0.01
Recommend design modifications to eliminate machine or system malfunctions.,0.01
"Conduct classes or demonstrations, or train other workers.",0.01
Perform visual inspections of finished products.,0.01
"Type correspondence, reports, text and other written material from rough drafts, corrected copies, voice recordings, dictation, or previous versions, using a computer, word processor, or typewriter.",0.01
Adapt software and accompanying technical documents to another language and culture.,0.01
Consult with clients after sales or contract signings to resolve problems and to provide ongoing support.,0.01
"Review class material with students by discussing text, working solutions to problems, or reviewing worksheets or other assignments.",0.01
Perform risk analyses so that appropriate countermeasures can be developed.,0.01
"Estimate material requirements and costs, and present design to client for approval.",0.01
Develop proposals that include documentation for estimates.,0.01
"Transfer photographs to computers for editing, archiving, and electronic transmission.",0.01
"Document evaluations, treatment plans, case summaries, or progress or other reports related to individual clients or client groups.",0.01
"Develop, implement, and revise departmental policies and procedures.",0.01
"Review rough sketches, drawings, specifications, and other engineering data to ensure that they conform to design concepts.",0.01
Write detailed analysis plans and descriptions of analyses and findings for research protocols or reports.,0.01
"Compute financial fees, interest, and service charges.",0.01
Refer patients to other health professionals or agencies when appropriate.,0.01
"Check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",0.01
Analyze and interpret statistical data to identify significant differences in relationships among sources of information.,0.01
"Attend to the needs of the bereaved, such as by offering comfort, counseling, or after-care programs.",0.01
"Present oral or written reports on general economic trends, individual corporations, and entire industries.",0.01
"Report project plans, progress, and results.",0.01
Compile laboratory test data and perform appropriate analyses.,0.01
Interpret laboratory results and communicate findings to patients or physicians.,0.01
Observe and discuss meal preparation and suggest alternate methods of food preparation.,0.01
"Recommend woods, colors, finishes, and furniture styles, using knowledge of wood products, fashions, and styles.",0.01
"Complete work schedules, manage calendars, and arrange appointments.",0.01
"Conduct surveys and collect data, using methods such as interviews, questionnaires, focus groups, market analysis surveys, public opinion polls, literature reviews, and file reviews.",0.01
Analyze characteristics of animals to identify and classify them.,0.01
Select and combine the most effective shots of each scene to form a logical and smoothly running story.,0.01
Counsel students with adjustment or academic problems.,0.01
"Write speeches, press releases, or other promotional materials to increase awareness of the causes, missions, or goals of organizations seeking funds.",0.02
Explain federal and state tax laws to individuals and companies.,0.02
"Prepare instructional program objectives, outlines, and lesson plans.",0.02
"Provide information or counseling regarding issues such as animal health care, behavior problems, or nutrition.",0.02
"Share information about religious issues by writing articles, giving speeches, or teaching.",0.02
"Analyze test results, machine error messages, or information obtained from operators to diagnose equipment problems.",0.02
Evaluate findings and develop strategies and arguments in preparation for presentation of cases.,0.02
"Counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",0.02
Explain stock market terms or trading practices to clients.,0.02
"Count, weigh, measure, or organize materials.",0.02
"Define instructional, learning, or performance objectives.",0.02
Work with clients to identify their financial goals and to find ways of reaching those goals.,0.02
"Evaluate sources of information to determine any limitations, in terms of reliability or usability.",0.02
"Educate patients and family members regarding prenatal, intrapartum, postpartum, newborn, or interconception care.",0.02
Maintain client databases.,0.02
"Prepare activity reports to inform management of the status and implementation plans of programs, services, and quality initiatives.",0.02
Develop and document style guidelines for Web site content.,0.02
"Recommend to clients strategies in cash management, insurance coverage, investment planning, or other areas to help them achieve their financial goals.",0.02
"Initiate market research studies, or analyze their findings.",0.02
"Portray and interpret roles, using speech, gestures, and body movements, to entertain, inform, or instruct radio, film, television, or live audiences.",0.02
Configure servers to meet functional specifications.,0.02
